5948,1684,1794,0,577,173,179,0,1078,298,308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5130,1425,1504,2,804,221,233,0,1059,285,316,0,359,99,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5265,1474,1587,0,321,93,96,1,889,243,267,1,150,43,42,1,0,0,0,0,414,117,132,0,0,0,0,0,0,0,0,0,0,0,0,0
2029,611,580,22,452,139,128,7,2111,639,616,17,0,0,0,0,191,58,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,561,560,14,445,126,132,2,2065,561,552,14,0,0,0,0,172,46,48,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1960,564,590,24,431,130,137,5,2121,602,621,21,0,0,0,0,202,58,54,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7816,1648,2017,29,1550,329,406,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6901,1915,2083,1,1237,349,363,0,1080,291,333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2988,812,850,21,630,167,185,4,1699,451,503,8,0,0,0,0,220,59,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6735,1878,2017,0,1225,339,366,0,1070,294,323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5903,1640,1751,3,953,269,284,0,930,253,278,0,269,77,88,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4439,1180,1305,86,976,271,298,25,411,117,123,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3564,855,768,23,250,59,53,2,247,57,52,2,0,0,0,0,0,0,0,0,0,0,0,0,686,161,153,3,0,0,0,0,0,0,0,0
6891,1914,2079,1,1177,322,345,0,1057,289,327,0,0,0,0,0,0,0,0,0,392,105,113,0,0,0,0,0,0,0,0,0,0,0,0,0
7847,2210,2300,15,1201,356,352,6,948,256,271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6927,1950,2046,6,903,269,262,4,917,247,269,0,248,72,74,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2456,710,726,11,903,250,259,4,866,252,257,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2248,639,646,23,990,280,280,14,796,221,230,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4643,1159,1099,107,632,164,144,13,902,232,210,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4940,1373,1471,20,571,169,171,4,1323,361,396,5,191,50,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4048,1128,1284,94,928,264,297,25,430,117,139,11,0,0,0,0,0,0,0,0,310,112,101,8,0,0,0,0,0,0,0,0,0,0,0,0
5264,1247,1147,30,730,168,160,4,0,0,0,0,0,0,0,0,0,0,0,0,450,119,106,0,0,0,0,0,0,0,0,0,0,0,0,0
5853,1625,1729,7,572,161,174,0,987,272,286,1,176,49,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5637,1570,1680,4,546,161,168,0,949,267,278,0,175,46,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3636,946,1093,70,986,260,307,24,682,182,204,14,118,33,34,2,0,0,0,0,0,0,0,0,0,0,0,0,156,40,43,1,0,0,0,0
3664,885,798,20,254,61,57,2,501,114,111,3,0,0,0,0,0,0,0,0,235,62,57,0,0,0,0,0,206,46,53,2,0,0,0,0
6401,1782,1934,5,693,189,215,0,876,242,269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6696,1891,2049,0,1214,350,369,0,1056,289,331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5793,1661,1740,3,641,188,192,2,757,202,221,0,119,34,36,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3427,866,806,75,216,56,55,4,880,229,216,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,675,164,159,16
2624,700,778,24,1116,293,323,10,441,109,132,4,193,53,65,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6007,1335,1354,162,0,0,0,0,1286,280,312,36,0,0,0,0,0,0,0,0,0,0,0,0,428,92,106,12,0,0,0,0,0,0,0,0
6036,1682,1814,17,822,226,256,2,738,199,223,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
592,234,184,0,0,0,0,0,1577,624,481,1,0,0,0,0,328,127,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4224,1095,1266,93,854,223,257,24,328,84,110,9,0,0,0,0,0,0,0,0,0,0,0,0,174,42,47,2,0,0,0,0,0,0,0,0
2138,551,500,13,417,117,105,1,1001,272,251,5,649,185,162,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3201,942,906,28,960,276,274,8,1368,400,383,13,141,38,38,1,155,45,47,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3967,1011,1160,22,0,0,0,0,1036,248,288,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3447,988,1098,91,898,241,283,20,643,209,201,18,0,0,0,0,0,0,0,0,235,80,75,8,0,0,0,0,0,0,0,0,0,0,0,0
6783,1870,2062,0,1231,342,368,0,1074,290,333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5992,1668,1816,5,1015,288,303,2,915,250,276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5990,1686,1778,5,835,230,244,1,1358,386,407,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2101,554,489,12,605,162,150,4,994,269,257,5,640,186,166,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2137,561,495,13,415,116,104,1,987,269,250,5,643,187,160,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,594,654,36,650,198,222,10,1970,592,619,39,0,0,0,0,211,69,66,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5979,1667,1787,7,828,228,246,1,1367,377,421,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2100,555,497,13,411,118,104,1,1141,308,289,6,639,184,161,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3295,749,817,18,190,47,52,1,995,238,265,4,160,41,42,1,0,0,0,0,0,0,0,0,182,42,43,2,0,0,0,0,0,0,0,0
6025,1703,1770,9,820,228,244,2,1749,489,521,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3965,1112,1236,88,721,211,229,17,390,107,121,9,0,0,0,0,0,0,0,0,302,109,96,6,0,0,0,0,0,0,0,0,0,0,0,0
3370,969,1069,82,1175,331,378,25,376,106,123,11,0,0,0,0,0,0,0,0,458,163,148,13,0,0,0,0,0,0,0,0,0,0,0,0
3939,902,895,135,0,0,0,0,627,143,135,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7296,1732,1762,6,307,77,77,0,2084,495,493,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1881,492,442,11,410,120,105,2,1047,292,269,6,787,217,193,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5075,1422,1514,4,582,167,172,0,980,273,289,1,178,47,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2634,678,576,19,494,133,114,2,648,181,168,3,230,65,58,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6430,1790,1862,9,1286,349,381,2,1601,444,463,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4092,1113,1157,11,602,167,178,3,1007,284,284,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5941,1692,1796,0,701,201,213,0,603,161,177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2993,806,806,34,517,141,136,7,987,253,263,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2342,628,551,14,411,114,104,1,664,188,174,3,242,67,61,1,0,0,0,0,194,44,36,1,0,0,0,0,0,0,0,0,0,0,0,0
6466,1767,2003,9,1053,289,350,1,1907,539,616,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4481,1088,1320,61,204,52,63,3,412,105,117,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4926,1345,1402,0,606,182,186,0,402,112,112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7156,2034,2130,3,376,115,120,0,587,158,172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1970,516,462,11,599,163,145,4,986,269,250,5,636,184,164,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5194,1268,1494,70,731,184,214,9,534,136,156,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6104,1726,1847,0,370,110,119,0,922,239,263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2335,620,537,14,408,114,103,1,661,185,171,3,238,66,61,1,0,0,0,0,95,25,14,1,0,0,0,0,0,0,0,0,0,0,0,0
1857,508,443,11,419,113,106,3,858,234,220,4,634,182,163,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5838,1618,1770,19,774,219,250,3,723,197,227,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5637,1288,1281,7,176,40,43,0,1744,405,392,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3399,986,1120,83,640,177,197,12,468,139,151,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6286,1709,1834,0,385,109,119,0,945,238,261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3812,951,1023,54,540,143,152,10,118,30,35,1,136,31,42,1,0,0,0,0,210,44,51,2,0,0,0,0,0,0,0,0,0,0,0,0
4629,1025,1002,123,0,0,0,0,461,99,105,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1862,477,425,12,412,119,105,1,865,238,224,4,649,183,159,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6164,1708,1855,4,990,282,298,0,1162,313,353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1845,472,423,12,410,119,106,1,970,260,246,5,647,182,160,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7064,1932,2034,6,952,264,267,4,946,243,269,0,262,74,77,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3947,915,1071,65,1079,257,294,16,712,154,183,12,146,32,37,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3305,755,825,19,186,42,49,1,999,244,249,5,158,39,44,1,0,0,0,0,0,0,0,0,176,40,40,1,0,0,0,0,0,0,0,0
6129,1698,1821,5,829,229,253,0,760,204,224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6204,1502,1497,72,0,0,0,0,659,155,164,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6121,1666,1809,3,846,230,253,0,750,199,226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6450,1804,1908,2,676,178,204,0,969,274,297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4771,1319,1417,0,266,76,82,1,862,229,251,1,148,40,41,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5994,1695,1815,1,713,209,224,0,867,240,263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4448,1269,1312,0,549,160,168,0,1122,305,330,0,179,52,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3976,925,1068,64,1061,254,291,19,702,161,184,12,144,30,40,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2609,751,790,43,555,157,167,10,890,243,268,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5018,1399,1496,1,705,208,217,0,1243,341,378,0,183,50,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4299,1095,1024,5,417,104,99,0,1166,307,286,0,0,0,0,0,200,49,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3684,963,1115,81,624,168,187,14,438,113,136,10,0,0,0,0,0,0,0,0,256,66,72,5,398,98,111,10,0,0,0,0,0,0,0,0
6167,1703,1865,0,1013,283,299,1,929,248,276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3795,1012,1164,85,579,155,192,15,586,155,191,15,0,0,0,0,0,0,0,0,0,0,0,0,213,56,63,7,0,0,0,0,0,0,0,0
3459,913,1031,66,768,206,239,20,648,169,193,14,118,32,34,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5608,1160,1435,23,815,172,218,3,436,99,117,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4638,1261,1444,115,214,53,62,5,328,93,104,9,169,45,54,4,0,0,0,0,0,0,0,0,0,0,0,0,176,42,46,3,0,0,0,0
5858,1604,1701,8,591,162,170,0,1004,261,287,1,184,50,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1495,391,353,9,410,117,105,1,858,236,216,4,773,218,187,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2310,656,670,43,823,232,235,19,835,239,247,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3611,1032,1184,90,617,170,188,12,372,120,122,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4460,987,1096,51,0,0,0,0,419,95,108,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4988,1055,1226,18,174,39,44,1,1492,312,369,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3749,1003,872,85,844,226,186,15,160,46,34,3,0,0,0,0,0,0,0,0,0,0,0,0,218,50,50,5,0,0,0,0,0,0,0,0
2312,618,539,14,401,115,102,1,661,188,172,3,240,66,61,1,0,0,0,0,258,67,56,1,0,0,0,0,0,0,0,0,0,0,0,0
3782,968,1454,0,634,157,237,0,963,235,359,0,0,0,0,0,0,0,0,0,359,83,116,0,0,0,0,0,0,0,0,0,0,0,0,0
7126,1644,1549,130,427,91,88,7,1093,259,237,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3408,965,1068,86,515,136,156,10,264,83,87,7,110,32,42,4,0,0,0,0,0,0,0,0,479,145,156,14,0,0,0,0,0,0,0,0
3440,908,1032,76,909,233,274,22,314,82,104,9,0,0,0,0,0,0,0,0,448,118,130,8,0,0,0,0,0,0,0,0,0,0,0,0
926,259,277,15,920,261,273,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2756,675,713,9,589,153,156,1,201,45,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3417,947,1087,90,485,128,145,9,704,199,214,14,232,63,67,4,0,0,0,0,0,0,0,0,225,59,69,7,0,0,0,0,0,0,0,0
6993,1983,2082,6,923,275,270,4,923,250,272,0,250,75,76,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2584,712,831,68,468,131,153,12,394,124,133,10,370,107,114,11,0,0,0,0,0,0,0,0,231,61,68,7,0,0,0,0,0,0,0,0
3911,1164,1219,35,251,72,78,3,1261,385,388,13,0,0,0,0,0,0,0,0,0,0,0,0,123,43,44,2,0,0,0,0,0,0,0,0
4393,1240,1205,30,327,92,89,1,833,236,237,3,0,0,0,0,187,47,53,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2638,756,768,12,906,245,256,4,618,179,186,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3866,1034,1187,84,579,149,185,16,695,185,222,17,0,0,0,0,0,0,0,0,0,0,0,0,216,52,62,7,0,0,0,0,0,0,0,0
5984,1672,1773,5,815,224,246,0,733,201,225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1504,416,362,8,418,116,103,1,855,239,220,4,635,183,158,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2305,611,547,13,405,112,97,1,671,186,173,3,240,67,61,1,0,0,0,0,542,129,121,3,0,0,0,0,0,0,0,0,0,0,0,0
2069,552,608,8,302,82,88,1,482,135,147,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4921,1311,1362,28,725,190,220,3,1557,417,462,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2321,628,556,14,407,116,105,2,651,187,173,3,236,67,63,1,0,0,0,0,187,45,35,2,0,0,0,0,0,0,0,0,0,0,0,0
6637,1878,1962,8,364,98,115,0,1530,417,444,0,0,0,0,0,0,0,0,0,555,159,175,0,0,0,0,0,0,0,0,0,0,0,0,0
2315,614,542,14,591,164,145,2,992,266,250,5,641,187,162,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5393,1501,1588,2,710,203,210,0,1035,290,320,0,180,50,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1132,256,300,5,674,152,184,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2573,733,788,43,400,112,120,8,896,251,268,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5574,1519,1633,7,902,255,283,0,1249,338,364,0,187,51,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6003,1669,1768,0,867,234,257,0,1094,301,340,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4169,1014,902,8,392,95,79,0,1121,273,229,0,0,0,0,0,184,45,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6041,1706,1834,4,824,229,252,0,739,203,228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1677,457,402,9,421,113,103,1,851,240,222,4,639,184,161,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
244,67,63,1,240,68,63,1,461,129,113,2,233,69,57,1,0,0,0,0,717,201,177,3,0,0,0,0,0,0,0,0,0,0,0,0
2222,611,526,14,401,115,100,2,646,186,171,3,239,66,61,1,0,0,0,0,531,130,107,5,0,0,0,0,0,0,0,0,0,0,0,0
3477,830,854,7,0,0,0,0,352,84,87,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3059,941,783,0,505,154,121,0,1486,426,381,0,0,0,0,0,216,63,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4456,1149,1171,18,0,0,0,0,831,212,207,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5455,1517,1649,0,555,151,164,0,737,197,226,0,181,48,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4463,1260,1383,0,548,162,169,0,1108,301,355,0,181,52,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5281,1211,1221,137,0,0,0,0,413,98,108,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4878,1373,1455,4,564,169,169,1,1303,365,384,0,193,53,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
772,210,203,4,833,233,209,4,675,179,173,3,458,126,116,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3294,763,881,2,187,46,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2262,610,545,14,392,107,100,1,637,180,169,2,233,65,60,1,0,0,0,0,240,62,50,1,0,0,0,0,0,0,0,0,0,0,0,0
2289,622,550,14,399,116,103,2,652,187,171,3,236,66,61,1,0,0,0,0,99,28,17,1,0,0,0,0,0,0,0,0,0,0,0,0
3264,855,1004,72,745,192,222,18,432,109,138,10,0,0,0,0,0,0,0,0,407,107,124,7,172,41,48,2,0,0,0,0,0,0,0,0
3718,1101,1063,15,379,96,102,2,682,195,196,2,184,54,54,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4959,1379,1466,75,210,59,64,3,813,234,246,10,0,0,0,0,158,44,49,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3073,789,974,18,0,0,0,0,1083,279,326,6,0,0,0,0,0,0,0,0,0,0,0,0,214,52,59,2,0,0,0,0,0,0,0,0
2513,708,732,49,832,230,236,19,630,176,191,11,207,61,65,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6049,1706,1790,9,675,201,207,0,1324,375,393,0,0,0,0,0,199,54,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4613,1200,1754,1,467,112,180,0,1313,313,468,0,0,0,0,0,182,47,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6055,1490,1931,92,353,85,106,4,1619,402,510,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5799,1353,1356,179,0,0,0,0,647,152,163,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7279,1895,2097,128,872,273,300,17,1343,364,391,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3056,854,976,77,466,129,154,11,452,140,148,11,315,101,106,9,0,0,0,0,0,0,0,0,226,58,64,7,0,0,0,0,0,0,0,0
2461,750,794,19,845,250,273,7,1593,493,518,25,187,58,64,1,404,121,134,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4082,1083,1197,83,439,121,135,12,309,81,92,9,0,0,0,0,0,0,0,0,0,0,0,0,363,91,110,11,0,0,0,0,0,0,0,0
5557,1386,1431,101,733,189,202,16,592,160,163,9,116,35,37,1,0,0,0,0,201,52,52,3,222,49,55,3,0,0,0,0,0,0,0,0
3411,1000,1084,84,538,164,169,14,320,100,107,9,216,59,70,6,0,0,0,0,0,0,0,0,226,61,70,7,0,0,0,0,0,0,0,0
3306,822,869,0,900,226,236,0,681,169,173,1,136,33,38,0,0,0,0,0,414,91,98,0,0,0,0,0,0,0,0,0,0,0,0,0
4007,931,898,119,714,162,161,22,715,173,160,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4502,1254,1367,0,150,41,43,1,829,220,246,1,143,40,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2201,590,510,14,386,109,91,1,627,184,163,2,227,65,59,1,0,0,0,0,100,22,21,1,0,0,0,0,0,0,0,0,0,0,0,0
2355,638,566,14,413,114,105,3,666,188,175,3,241,68,62,1,0,0,0,0,266,72,60,2,0,0,0,0,0,0,0,0,0,0,0,0
6519,1841,1922,7,353,96,111,0,1483,403,437,0,0,0,0,0,0,0,0,0,604,172,192,0,0,0,0,0,0,0,0,0,0,0,0,0
4883,1357,1436,1,565,165,171,0,1318,357,382,0,190,52,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7713,2162,2286,14,1160,340,350,5,924,249,268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2253,610,548,6,396,106,98,0,639,181,167,1,226,65,59,0,0,0,0,0,397,105,96,3,0,0,0,0,0,0,0,0,0,0,0,0
1168,308,380,4,0,0,0,0,176,54,60,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,986,244,314,2,0,0,0,0
